"","RC1","RC3","RC2","RC5","RC6","RC8","RC4","RC7"
"impassive",-0.00827149210826951,0.389418935394761,0.0803051758938046,0.221607580950112,0.00220546460294241,-0.0776429122296999,-0.00273663814855626,0.0860195657565353
"impertinent",0.0204173119045515,0.0116932643477299,0.13063291301737,-0.0195371412064557,0.0738118083242997,0.00333281231069797,0.0330070250457536,-0.0432130595468152
"impious",0.0156531555988623,0.0165988228849782,-0.00486937865658274,0.0200034162935173,0.0120383073924099,-0.0112516013765209,0.0201857189940039,-0.0111449311354219
"impish",0.185899372699175,0.0046338457026741,-0.0536492413462413,-0.0415262095101152,0.0361880208025184,0.00154577920402075,0.0119651112670094,0.0670128572270412
"imprecise",0.495455714117005,-0.0680740128930651,-0.0632606829622487,0.0632490255144292,-0.09234036895253,-0.105973703035431,0.0630101711334444,0.0334866888298787
"impressible",0.0646322421874138,-0.216966647025389,-0.244859850027833,-0.311158696837212,0.0699409897243729,0.133570177210825,-0.054561696893824,-0.0389474720696358
"impressionable",0.160475603141137,-0.0118087512201088,-0.227651753315359,-0.162522265935004,0.0132406455934246,0.237639435950806,0.0103476911145814,0.04847633896622
"imprudent",0.288505418403225,0.0209963847016959,0.0250469058284373,-0.071571177814937,0.0863311234856039,0.0458188064636431,0.160508316700964,-0.0716769276824044
"impudent",0.0969495953548582,0.0140921529542667,0.118416826175615,-0.0285482580969528,0.11353986923409,0.0114867208242052,0.0774852512252025,-0.011793881840898
"inaccurate",0.301135596065951,-0.0226310908509064,-0.0423679592883993,0.0343647505872769,-0.0361193080711448,-0.0938414945179787,-0.00387241408318772,0.0432896285633821
"inaggressive",0.019274074230317,0.0490197925619893,-0.240511286571426,0.00927686440465867,-0.210324569456715,0.0983931911401907,-0.209548331283863,0.0330222987978247
"incautious",0.354428116892223,0.0313649895661742,0.010290266948927,-0.0448938536088764,0.127942820741112,0.00462392994129262,0.159997052465719,-0.0822262343689282
"incoercible",0.0872033186724416,0.0642827782883606,0.0363757281947024,-0.0495998438094672,-0.116170658010589,0.0429180966153638,0.00364569058813799,-0.0446588525232947
"incompliant",0.143766515171692,0.0442246109155984,0.353544083790703,0.142201851268064,0.0845233673224224,-0.0158782741148247,-0.145478203216126,-0.00870687386196427
"inconfident",-0.0557833020014455,0.234816040400261,-0.181847891468984,-0.0524843515084403,-0.08268243748076,0.156275865480657,-0.0474012081368443,0.0675034376906675
"inconfinable",0.16682297110376,-0.027548440937595,-0.00794254237423692,-0.451637181612598,0.0284821837274013,0.0736546429389767,-0.0295495122808756,-0.0891757822467223
"incongenial",-0.0561799487868957,0.41624457883698,0.145784513883719,0.0841215651750261,0.0140359211702967,0.0467099796675005,-0.0507721052275203,0.00644817960017612
"inconstant",0.417414686781492,-0.0108741180095903,-0.0319649350420258,0.0048380668193608,0.0261231055649251,-0.129937345045684,-0.0189659783469334,-7.52226400455419e-05
"incontrollable",0.283339499721129,0.0161317684162139,0.140755549503622,-0.0702054208876081,0.0455710971409376,0.120071805231415,0.047265260864528,-0.0279411867339825
"inconvincible",0.0734629828318547,0.107945436807301,0.353279506013558,0.260341347379993,-0.0769223238416525,0.112738363525033,-0.104586926162584,0.0701049210065706
"incorrupt",0.0158072889573305,0.0469228197873247,-0.0147431603102507,0.0128981742231897,-0.0156692043654872,-0.0361777609993673,-0.0102876370583423,0.0192502153295707
"incorruptible",-0.00778405454124803,0.0260948066784589,-0.0195768605073179,0.0444054870534062,-0.0320187250986052,-0.0447827919752442,0.0547066200886417,-0.0475595133203928
"incurious",-0.0102756847139187,0.0219262152426002,-0.0129748753320798,0.0452316953384449,0.012837612890196,-0.0163316142706206,0.0170031638993562,0.0244167158066105
"indefatigable",-0.270931437738309,0.0302076852630306,0.0227686262476646,-0.0408770571232628,0.0448298605445572,-0.00826354897377866,0.166795306759407,0.0027875643583841
"indefinite",0.150805865833852,0.0084513938106253,-0.0764423012645985,0.0119341372289368,-0.0532440042145529,0.00398423727186761,-0.0656175613023224,0.0216112066287874
"indeliberate",0.538879573498804,-0.0263607124195713,-0.0475946074694462,0.0674129491251946,-0.0431436965349118,-0.13629876192385,-0.0288596047089617,0.00961141510760072
"indelicate",0.0244872005297362,0.0666915488438729,0.14480965482199,-0.0295912961268128,-0.00152464398732022,0.0117090393418729,0.00588359879017994,0.0187095348288059
"indestructible",-0.0681453597561194,-0.0694678494864271,0.0824095142088317,0.0347254950109615,0.0511632530714342,-0.0206427972506734,0.223924207650476,0.131198725759997
"indifferent",0.0241007801554486,0.199237429672251,-0.0335656800334112,0.0236933142833755,0.0231173616535795,-0.0466500324939644,-0.00540453999586116,0.0282314165418641
"indivertible",0.0233841656675122,-0.0118523099097245,0.0354753189680106,0.105654703591545,0.0265090274538734,-0.0298991763500502,0.00306537238040249,-0.0285415588569928
"indocile",0.404105649785553,0.0098258342294462,0.464017290632135,0.230361343724725,-0.043592709920707,0.049690566658568,-0.0833995751133809,0.067387190133871
"indomitable",-0.103190810686514,-0.0392080234427844,0.109409246081484,-0.18342368452278,0.00519595588182497,-0.099102404362463,0.129489478835912,-0.0105349616694997
"inelegant",0.0274648428797676,0.162257872651421,-0.0130826518877563,0.0575665914187611,-0.12119992956689,-0.0100979185717549,0.239009126166878,-0.0391808848302373
"ineloquent",-0.0245761233291738,0.344280236414015,0.0364603572230774,0.00746667467938376,-0.160456997133602,0.0254816561404467,0.0937052507875416,0.264079330508636
"inexact",0.419386727663629,-0.0549029262148986,-0.0471283912519583,0.0611936746340873,-0.063612607124438,-0.103281567995815,0.0432477074720451,0.010237368640788
"inexcitable",-0.0922496009677235,0.265213636921415,-0.0302724246704855,0.513150646143381,0.0107389067163574,-0.0840927916833818,-0.056696742524962,0.0159217065094914
"inexhaustible",-0.123602575153207,-0.0919019088473074,0.0523594810079258,-0.0428824801215663,0.058856024453861,0.0306728729766251,0.0777521801114475,0.000947029725607342
"inexperienced",0.13343132011594,0.0642761934713651,-0.179982935164795,-0.129828218469188,-0.0571450416281533,0.0545286658390144,0.0838220331062249,0.0423066448980384
"inexplicit",0.0503457583486942,0.082652393631423,-0.036697299675517,0.016467981908542,-0.00269073862867052,-0.00989314033082316,0.0195243509915844,0.0430883402781864
"inexpressive",-0.0385493814311904,0.428572537598157,-0.0469354692469497,0.132910458916593,0.0345104535284734,-0.0586790291469693,0.0740443026142484,0.0657864480182149
"inflexible",-0.132572456639396,-0.0256317153183956,0.452465811947122,0.330126841043487,-0.117718454146208,-0.102729640427546,-0.0912493096631512,0.118406750662205
"informative",-0.0200159125978394,-0.00833286093570137,-0.0105935299632077,0.0336616326470281,0.022777751599181,-0.0654836662767703,0.0220028126449433,-0.117875222337471
"informed",-0.0466021976242994,0.0465689417650461,-0.00895911839991906,0.0119153894022401,0.0542277462186938,-0.0823807933585761,-0.00102430153519847,-0.0887821731645567
"ingenuous",0.155941987013662,-0.139960136962133,-0.231741371854514,-0.0385386020942552,-0.195010169836559,0.283480483824442,0.172761980984252,-0.0492403616593828
"ingratiating",-0.0209867238356368,-0.0913566403103083,-0.150717459982035,0.091291431824232,0.357772366415995,-0.0333263121299065,0.0128548426282864,-0.0102378819298788
"ingratiatory",-0.029097644706613,-0.127834955710412,-0.173815741204239,0.0753946043208103,0.444541922845257,-0.0254388460823019,0.0239319951792362,-0.0586790223040901
"inharmonious",-0.0149339425467872,0.0815024197783102,0.00325800442834398,0.0331816357152139,0.0200038446823808,-0.00790330557523243,0.0210520668447677,-0.00912677812974882
"inhospitable",-0.0365335683892768,0.190668594646024,0.0233883209512289,0.0117551142769328,0.0290482176206461,-0.00123151442497152,0.0267165200486213,-0.0110445492609872
"inirritable",0.130225657571313,0.0486842267286093,-0.137781440964497,0.111041064219969,-0.107466154524683,-0.183661836203931,-0.0348534792534044,-0.0404421022627119
"injudicious",0.249732446991713,-0.0145676949799935,-0.0198457530379946,-0.0373078029198433,0.0554488062723003,0.0439777394086791,0.0953581992088891,-0.0186191668424841
"inquiring",0.0300526963425403,0.0601056425840687,-0.0529640266541121,-0.0992114916281753,-0.0391377537061508,-0.0276581714974163,-0.0349419141854872,-0.159387644636228
"inquisitorial",0.0304805863167545,-0.0094970368777068,-0.0224099487534658,-0.236558812334025,-0.0615504302405819,-0.224753001060629,0.0947030850837633,-0.379332222839902
"insensuous",-0.00686879820985647,0.196909769331823,0.0262090394735064,0.0872817971199275,0.0262973504949917,-0.103143492435617,0.0549049842121317,-0.0316758584606593
"insolent",-0.0145149796140637,0.0157087228307136,0.0357971813297927,0.0137881941899514,0.0180380446533116,0.00618275201528978,0.0124048925366505,-0.00321828651551169
"instructible",-0.084816448020204,0.0562310779180302,-0.25022823845501,-0.0570647695342676,-0.177608477679223,-0.0938347331750339,0.0529161468819163,0.00650420176103578
"insubordinate",0.00819570077813995,0.00164211064356593,0.0399012823452775,0.0231249536990987,0.00687594272806288,-0.00157961878363627,0.0139186663830521,-0.0358504522734023
"insuppressible",0.0747468564329608,-0.294152435056428,0.0468619977567627,-0.321844605187434,0.0713802098718821,0.0335264129904182,0.114792695250505,0.00474092312861375
"intemperate",0.106810066383804,0.0360441339325576,0.210621387880526,-0.0355583001155809,0.136111685346268,0.0902700301063056,0.131341968592718,-0.0268832135470814
"intimate",-0.0138276823815027,-0.281858064662684,-0.122832533018544,-0.0419754284414391,0.00118687544238761,0.289086562055144,-0.180026933517182,0.0646367057928015
"intricate",-0.00253820507294442,0.113970747974429,0.0173630723831787,-0.133475003177078,-0.103114250797528,0.00854480716619012,-0.334266537521599,-0.104020330183029
"intuitive",0.00288773486214714,0.0623883532346496,-0.0738469464962505,-0.239866566175832,0.0160584055260801,-0.00137887702461876,-0.0532476137682231,0.00862801823576122
"invariable",0.00709578356960924,0.0972463581418688,0.0778334882053598,0.424452866021022,-0.0543138925141564,-0.114465743417018,0.0333963311856906,0.046344432433522
"invincible",-0.0286351310611697,-0.0774441382185359,0.00172545639677954,-0.0440504741249422,0.251180666790875,-0.0853152195223325,0.164938787376821,0.0834362109353836
"inward",0.0342185086710076,0.469755738894145,-0.18030186401999,0.0567173588824188,-0.166951983572606,0.120580288413942,-0.0764615666253503,-0.0700749636186853
"iron-hearted",-0.0174710085669239,0.057180843570393,0.148984889995309,0.0937385622224944,0.0300095123534006,-0.102990495833495,0.105949898910127,0.0465560074745842
"ironical",0.11331279644837,0.0101466416937054,0.0320350421919079,-0.0644399753389009,0.0240286117658086,-0.0370264182598192,-0.0976160892397586,-0.157510298096004
"irrational",0.10383208099594,0.00730840466416623,0.0179693354842843,-0.027788959251149,0.00358684609079886,0.112631483293802,0.0449471221761096,0.028678847665433
"irreformable",0.0584719573180001,0.0640025145769039,0.344535476673212,0.37110387336475,0.00589888224537415,-0.00353684549028121,-0.0867478030611077,0.0299966769728299
"irreligious",0.0283086575847427,0.0565566132719408,-0.021809320675837,-0.0577985424281212,0.048284266543764,-0.0332268706435963,-0.0413839503538341,0.000969174888508805
"irrepressible",0.116048290293426,-0.361177805753157,0.0217376492248271,-0.313982674204869,0.166391356182194,0.0706694984095975,0.0376538716839911,0.0407229312212621
"irresolute",0.375053302529211,-0.0646611839389424,-0.145357810921368,0.172023345307224,-0.0753065496084838,-0.0589504334779434,-0.196694220642978,0.0485322668604456
"irresponsible",0.322270731593602,0.0523879368822147,-0.00167919583544237,-0.0365454872606733,-0.00318574330028988,-0.0309760579283418,0.036926231418055,-0.00211955396501103
"irrestrainable",0.213483150261351,-0.154555993474817,0.110206464656029,-0.34091650814107,0.263614096468506,0.0600497324874798,0.0990769365222141,-0.0460539580391912
"jaunty",0.209917374121211,-0.177945955355647,0.0122214025812495,-0.162100918622294,0.32101640028278,0.0588322395454741,-0.179499711739079,0.161823479834077
"jocular",0.293447256474221,-0.191972925147234,-0.0215950175092988,-0.0275801484747526,0.159289545377704,-0.0378036452305018,-0.0211480643060507,0.0907915563222426
"jolly",0.120623277580638,-0.223456845168147,-0.194229936773382,0.0887607955417398,0.132878076970654,0.0595685574023937,-0.00276129659204306,0.169908103266018
"joyless",-0.0214494919252361,0.125567270783167,-0.0123929700873197,0.0612970119692147,0.0124440507035137,-0.0219808506355145,0.0378949488751919,-0.0190390411819743
"judicious",-0.309949213298513,0.0109136479394777,-0.0712266501104465,0.0691503726876606,-0.0543540041618156,-0.0921351577266389,-0.0466698715060899,-0.085866187406812
"just",0.0072957229532584,-0.0147437015648538,-0.00100321035712651,0.0547744379163016,-0.0686555846143023,-0.0350884397643304,0.0488173952074065,-0.015046616252405
"juvenile",0.0941271373553091,0.0537653421823742,-0.0379538390317871,0.00237343046479804,0.00997240803075586,-0.00880322975680471,0.0542914462988015,0.0461287181618162
"kindhearted",-0.000879326348086655,-0.0401044192644324,-0.138316325747481,0.0296785053062617,-0.0592736123874989,0.107752133244921,0.0223754243347116,0.0169909820066741
"kindly",0.026890555865121,-0.044267601362515,-0.123249291608361,0.0353108484257456,-0.0408635320400997,0.0844497485328979,0.0167790379180162,0.0202297969709131
"know-it-all",-0.0456533579913149,0.0546196623041892,0.202898738092848,-0.0535835489016431,-0.00179387752740304,-0.137803439311274,-0.0461447690784322,-0.118048005005884
"lackadaisical",0.492440504419925,-0.0238409304635234,0.0017135866249642,0.0627803769830899,-0.0873465501995448,-0.131204201204169,-0.0708577276598212,-0.0119942306114108
"ladylike",-0.347112494096408,-0.258980457480588,-0.48372663983531,0.0162063231957345,0.216432346052118,0.244124967873781,-0.134972982325587,-0.00994267902358882
"lamblike",-0.105166218986846,-0.102099640960766,-0.350650104253522,0.130210456426331,-0.150969891337547,0.274151923873257,0.136548374911034,-0.0212354409009213
"languid",0.159598721711945,0.0702103220723316,-0.0523958270424015,0.143800551241569,-0.0266590658143682,0.122190599884561,-0.0908643920712424,-0.0459274737964226
"laughterless",-0.0777869725311389,0.43793523861419,0.102904077226002,0.13418120973818,-0.0564275602456585,0.00328322426001237,0.0915337193704872,-0.043706962565112
"lavish",-0.149530504639579,-0.160197291112206,0.0213163500025093,0.0230566567285962,0.525746405906783,0.0434882265116726,-0.321591019011283,0.169292043482426
"law-abiding",-0.0359390435052185,0.0280107487249597,-0.0516398593882166,0.0335480239352113,-0.0391221672833643,-0.0367085459447739,-0.0400443073112506,0.0432666975824331
"lawless",0.00678137898168912,0.022358696581413,-0.018532841026936,0.0240647656220744,0.0159944592545275,-0.0120754797382293,0.0154971339158252,0.00819982891064502
"leadable",-0.0148437247747408,0.024714223623497,-0.368938461277344,-0.12353066695395,-0.243052359730163,-0.0162616483182025,-0.0214927864952354,0.199979174478274
"learned",0.000881810702401471,0.0687003157378624,-0.036692412042733,0.0213584937501204,-0.0154776366375986,-0.0666304065963867,0.00428684284216003,-0.124922911401996
"lecherous",0.00162056401494641,0.02047301637099,-0.0182703399192241,0.0298692975659504,0.0102186338941874,-0.00813687060866398,0.00659058815098784,0.00363265760779728
"legalistic",-0.034330899632899,0.0101305900323314,0.056578749288757,0.222435526325758,0.0604530845949729,-0.16535244371729,0.161670039501335,-0.125138986570778
"leisureless",-0.170565912761797,0.06399029837984,0.00955978437917432,-0.179071946608228,0.099609677907303,0.031920395639892,0.0489607923854822,-0.0669167851800848
"leisurely",0.27673354021939,-0.0408770593564978,-0.0634337809596312,0.351215036687489,-0.147200435080473,0.154631960828664,-0.178672717598008,-0.00421247215637404
"levelheaded",-0.208471179662275,0.0607771543144909,-0.0827346096192019,0.125156515607025,-0.127852827867361,-0.269977162786222,0.0117162196651671,-0.0233236112364106
"life-weary",0.0043054048805632,0.0834771693688371,0.0417037011274773,0.107072736548906,-0.115553837575663,0.189735075272324,0.110428516895938,-0.149345537511605
"lifeless",-0.0157248306714709,0.0309120989081935,-0.0276907392316446,0.0266637894987754,0.0178526695705502,-0.016785353797306,0.0099401415397347,0.00896026144626959
"lighthearted",0.255945927015675,-0.178535391777342,-0.288380597366212,-0.0231027969297929,0.105587428160517,0.0924413950743172,-0.0688279136350629,0.166020157782067
"lion-hearted",-0.00451741478239662,-0.232312445760593,0.163222692281024,-0.116278849217082,0.0592032551030262,-0.0749366868445769,0.314655238635284,0.0230743612354065
"literal",-0.0808891598572135,0.123033553307776,-0.04706972322612,0.124389793058312,-0.0999095066523282,-0.247930162295616,0.219503997471019,-0.126979626043379
"literary",0.065647066945644,-0.0872717057848118,-0.213704823851809,0.125600272540334,0.0580426901645606,-0.0075170163058987,0.16884513723081,-0.552297234158681
"literate",0.0370120155976006,0.0423972813716604,-0.111353590317897,-0.00857204315607724,0.0222132317226987,-0.0877385585967699,-0.0216334151658164,-0.0921652315851212
"live",0.125778646176438,-0.19392658124957,0.0140815384464763,-0.209150906804969,0.0715814880146687,0.0218232541482663,0.0123890829983351,0.107563468771679
"lively",0.0931031959869292,-0.3525028344001,-0.0798911302975816,-0.22578694561802,0.144772695281209,0.169170001095453,0.0145011753242961,0.0900553924444908
"long-suffering",-0.0538484709713793,-0.102870737612446,-0.128471096872913,0.257475925847865,-0.27686598924775,0.220565273129099,0.241458770893713,-0.186254193599938
"long-winded",0.111110295100484,-0.0915971090993511,0.0635814907533499,0.160272039789765,-0.0467421116158012,-0.028591427204146,-0.00922188400586212,-0.302938620423354
"loose-tongued",0.084216259089929,-0.0570827661497621,0.228577426934509,-0.0693756584047681,0.128482937163632,0.0834149617267906,-0.0109791115460304,-0.0271828641619148
"loud",0.131139097742555,-0.04501725740349,0.101495287657205,-0.0663686395802338,0.224105883874372,0.0772282467992133,0.0975233916709091,0.157858769153279
"loudmouthed",0.0163972617115272,-0.0116139000359186,0.069809031291892,0.0146010419908349,0.112815700755077,0.0210153671530387,0.0507952080182173,0.0219756354374067
"loving",0.00190351327366086,-0.0604600825457327,-0.103245241722879,0.0308785669332196,-0.0539526987723262,0.0693523540183584,0.0171298751287315,0.0282477217911315
"lucid",-0.0839030314707489,0.0412766241687829,-0.00308884263956928,-0.00287515395436008,0.036003832814762,-0.0776439417327728,-0.0468475353153914,-0.0543075649885326
"lukewarm",0.00312719650350814,0.188410903857497,-0.104802400619258,0.155878396213048,0.0403606311577502,0.0340111734547286,0.00445321205626344,-0.0144349098429099
"lustless",-0.0107718024511912,0.210432716543793,-0.0326332171296746,0.245431017613877,0.0402794784206949,0.0238132995973099,0.0779655816738471,-0.0113212808638881
"lusty",0.0476062980761928,0.0266696423134961,0.0632462802662562,0.0224822889959637,0.0373401218683954,0.0383955898834692,0.0103369563867361,0.0539806224546714
"magisterial",-0.037207085291764,-0.192535189447148,0.255442081698299,0.345577833453227,0.153212539122992,-0.106413733789814,-0.0651561697907446,-0.117417253807428
"magnanimous",0.0549872359894486,-0.312469825254545,-0.0994963935306414,0.0958603924999231,-0.0765907773602155,0.0672062726447313,0.0561105137041512,-0.0596695913283491
"malleable",0.200954829870262,0.0429289956803948,-0.397363873661836,-0.29744949704158,-0.138745534550486,0.0498968950494879,0.0765225562120802,0.0209286962749474
"manipulable",0.00706222043040162,0.0245660804340611,-0.0420319425699768,0.0298447897739561,0.026599932151936,-0.0118853746921165,0.0290007278820959,0.00838478697397362
"manly",0.248901683729866,0.223762667720644,0.466918346360054,0.217985252382556,-0.0809275827155537,-0.298163600318268,0.242032641887676,0.10869409091765
"mannerless",-0.00487172087210551,0.0771259691154888,-0.00866049768507907,0.00923462676975967,0.0163583417141172,-0.00937787213057135,0.0255924878923199,0.0185332258830069
"many-sided",0.0502498704008129,-0.0123949107209932,-0.0684443982763351,-0.166161182208781,-0.0198777405499022,-0.00837324928310214,-0.0469874643949912,-0.0154862173627696
"materialistic",-0.0422019952946369,-0.0107704704036377,-0.0476945402445721,0.0912285903642288,0.36817874598628,-0.0970156154514119,-0.089991062930604,0.0457069767627857
"maternal",-0.155514487684023,-0.28469399986415,-0.293246502979512,0.209535476635806,-0.11811456573223,0.205350988511625,0.115464936538436,-0.0479791491532653
"matter-of-fact",-0.0854397109296235,0.0812306011754206,0.0348941497371014,0.094701995420292,-0.0592791999689572,-0.278925904630358,0.121315597371001,-0.0829467102464706
"mechanistic",-0.0370568561640884,0.44044464069126,0.0482590425869731,0.0729128239976993,-0.0589783819174718,-0.397542505790716,0.0549457071094438,0.091868191363556
"meditative",-0.0325079418980589,0.0169892037202793,-0.0569263526389271,0.103920589954727,-0.332188760967434,0.184532842599206,-0.132675126066863,-0.0588902571651033
"melodramatic",0.0174074367366237,-0.012906992436315,0.00346020078792016,-0.0454708006116824,0.0520959863133022,0.280789567555442,-0.0318593338036934,0.0219071163571855
"mercenary",-0.01288356992392,0.0165572259979952,-0.0237559215619601,0.0359536829592077,0.0784972160023231,-0.0464344649916289,0.0284259847971831,-0.0101416055023803
"merciful",0.0367738254265482,-0.0459009894593284,-0.104536628256364,0.0615756896054536,-0.0547651473825515,0.0429652068407787,0.0335070348817154,-0.022558591819799
"merciless",-0.125453524638975,-0.0230557803423141,0.203608382487586,-0.0313420689994527,0.0886883526298501,-0.030808832233184,-0.029404760580019,0.0854796131011225
"messy",0.557907773490558,0.0578326116876599,-0.05669708151448,-0.165193801218569,-0.121191849121536,0.0768005296535864,0.0744932599572509,-0.084589523064436
"methodical",-0.511029047281484,0.108498463423058,-0.0225582724485861,0.0747461149442658,-0.137738155827413,-0.0505626465757884,-0.0869365488716183,0.0264619633416958
"mild",-0.0225133120149775,0.127924605892365,-0.310913387028775,0.396069041339566,-0.16791239560588,0.169888028954449,-0.041260812179819,-0.109986168018391
"mild-hearted",0.0405033058494053,-0.0344054400591532,-0.32590425567457,0.140902990165738,-0.197434551598619,0.134915864540605,-0.104204980342284,0.014873830772517
"militant",-0.0409038973806514,-0.00919101220752457,0.145693679513099,0.0650844649500901,-0.0818601336220204,-0.0344037759564368,0.148884126242292,0.0697301253742506
"ministrative",-0.246775836095008,-0.27764228535114,-0.257013531742581,0.323185362469407,-0.0769251905691631,0.0566130110856304,0.195346331299679,-0.102810704860158
"mirthful",0.109634044589868,-0.308917406436756,-0.179409032832749,-0.0345385343223054,0.123483078014177,0.128839040431879,-0.061087554958098,0.157050723508678
"mirthless",-0.05273570164485,0.234914789434133,0.0982504409081846,0.0752372310824185,-0.0689455819576217,-0.0274626234316682,0.0985230547135599,-0.0579775601447857
"miserly",0.00267017693025088,0.0264467082786104,-0.0126561297019767,0.0331760515192204,0.0170078752600382,0.00207611099957348,0.0134631392704479,0.0119923803142246
"misleadable",0.0957226808975819,0.00361392266957168,-0.0917807701424912,-0.0133999454026479,-0.0655926241896167,0.12605575340504,0.00196957866540152,0.0484232832652869
"mistrustful",-0.00985666997768026,0.0613956729971562,0.119871904737526,0.00197463844683569,-0.036866708779487,-0.000168222538996336,0.0251666621450165,-0.12906028451253
"moderate",0.122382460300398,0.126878343316266,-0.206487928331295,0.320126921061243,-0.230498789378818,-0.0118725430537943,0.0192824667623583,-0.0498093203175787
"moldable",0.124923735120828,0.0594163006752221,-0.356919859778664,-0.367052212605793,-0.066118865591296,0.0546627064263215,-0.0975645515015515,0.168629847686064
"monosyllabic",-0.038229217866425,0.224092090181319,-0.0264316952417174,0.065333097198513,0.0259874154174867,0.0248293324447672,0.0604540079285622,0.0729773973129922
"moralizing",-0.0198744630779914,-0.148562012343148,0.102476698694414,0.143665768235636,-0.137884378127625,-0.0181648038001725,0.163259106207747,-0.0761589605485973
"morbid",-0.0177342409846052,0.0147145163626343,-0.0183323079038447,0.0187602238905679,-0.00284275518437616,-0.00770510432644139,0.0159748533932588,-0.000816402648471848
"morose",-0.031242005810183,0.0959684152696243,-0.0167233392754312,0.0301024125063684,-0.0401814805740468,0.0684718467639705,0.0589096405122745,-0.0291237592525546
"mousy",-0.0494644171572387,0.236985685736382,-0.117789135615283,0.0830371986570134,0.0372275702139008,0.11235531894414,0.0330837728625462,0.00818091550459621
"muddle-headed",0.418213697948884,-0.0260061655369175,-0.0273142186983209,0.0224038689650733,-0.0844581904150034,-0.0546762905142315,0.00622596934358351,0.00313003971145093
"mulish",0.0807575192071053,0.0351825451234311,0.402728910929637,0.205523228682517,-0.0389631622247801,-0.0895849102558822,-0.0092009324135997,0.00810712660810767
"mundane",-0.0323185862869179,0.122158586459594,-0.0603638944555432,0.302617540262734,0.00512970161262194,0.00966759864288619,0.0808473713206838,0.0100177886463385
"mushy",-0.0381263713909494,0.00464014258074696,-0.0807575762457557,0.032978649905545,-0.0281898071184859,0.103805510197533,0.0469752010847999,0.0135553273701703
"musical",0.172571286282894,-0.0935146110436646,0.0229604335414591,-0.00718524158250105,0.0102956532756924,0.13401314313128,-0.00777941042001209,0.0334637929134661
"mussy",0.310858164705997,-0.0076498381862063,0.0260735959749414,0.038941963515334,-0.0833576194252831,-0.0411786578408574,-0.0251416515983277,-0.0130381248398164
"mutinous",-0.010724025143853,0.0126282368031274,0.0128278575782873,0.0215059893942042,0.0134883241932206,0.00995342014753956,0.0221841281424675,-0.00599379622430519
"mystical",0.132796279692921,0.0109283064371409,0.0103757710874998,-0.0946106314142414,-0.0719327301818995,0.250087369105521,-0.133901866907136,0.000683225216633033
"nagging",-0.185495126752805,-0.199143787722592,0.266086449598038,-0.0367804005595884,-0.112737718832264,0.00921449112482172,-0.124590926994238,5.12764258153675e-05
"narrow",-0.02041681503021,0.151619170127354,0.0991027998968439,0.193489263710058,-0.0188441863503529,-0.0871240935995088,-0.0458350422174932,-0.00155082890802838
"narrow-minded",0.0150953131345308,0.0164162318403607,0.114015820381344,0.208039354974739,0.0103751280434209,-0.0391274915784973,-0.0228421642707963,0.0400429871150219
"negative",0.206754729069421,0.13765864305056,0.189484663660805,-0.0470531699748531,-0.0128499609813661,-0.159722774044739,-0.114793973801757,-0.0140524336220974
"neglectful",0.392353510839687,0.109328586411118,-0.0813069652745389,-0.121473397227021,-0.00147841313056953,-0.248640109248788,0.0566035925386234,-0.113704482776344
"neighborly",0.0188094584422529,-0.344995803661068,-0.00588679347251932,0.174909118370156,-0.0786192523357319,0.0562492664897685,-0.0107958446342046,0.119229651536551
"nervy",0.00779860894568256,0.0549064504790879,-0.0490737746760725,-0.144934778013338,0.055875399228432,0.183719420121031,0.105829183369819,-0.0928216342293225
"nimble-witted",0.056897480163685,0.0612190319756571,-0.0343407275617052,-0.0617351044763731,0.0403224518937925,-0.0824305014214087,-0.0364463600093853,-0.061253264981892
"noisy",0.142065114480923,-0.0160635916554628,0.0340513141576903,-0.06464303068127,0.145341899789109,0.114718468682942,0.0549433875159822,0.116782217198424
"nonbelligerent",0.077796432600712,0.0396233325711586,-0.185315735607899,0.0603838200231996,-0.0938253299658218,0.0127663142106058,-0.0425064079711082,0.00650771425547806
"noncoercive",0.0957225287839497,0.132373328476227,-0.229341997568287,-0.0206521409759826,-0.102632372021039,0.0626062419931054,-0.0257457034015633,-0.0420668922147725
"noncompliant",0.193714695221098,0.048412119579337,0.277275584941187,0.0826034558661311,0.0676048269537629,0.029300418486007,-0.0535052507723689,-0.118453366703413
"nonegotistical",0.102529293123279,0.064083056893473,-0.0756153659924866,0.0239256600564461,-0.213651218096629,0.0304513549901801,0.0389329449546644,0.0243875407464296
"nonexplosive",0.0274322563131179,0.0196671193314767,-0.144439171598148,0.0566173261730446,-0.10028108156516,-0.111017014383565,-0.134859445258782,-0.0209361242671122
"nonhostile",0.083499117833694,0.0469225598879845,-0.157467364857579,0.0202782408366951,-0.0166953775126543,-0.0450502397951026,-0.024279384629539,0.0307431406216792
"nonimitative",0.0302142842340595,0.046334439817054,0.126122528835544,-0.146335048272523,-0.0164626699991147,-0.0937392065039886,-0.121557908868088,0.0200106982352743
"noninterfering",0.293754346246115,0.339057304536137,-0.142089133382098,0.104868673043711,-0.0776224359992624,-0.0940799975238209,-0.201067990490174,0.119906268649406
"nonirritable",0.149072221477537,0.0563092174824468,-0.26016312337085,0.111855522121515,-0.112935187418066,-0.187504396823676,0.0686039930432884,-0.0557582652241255
