"","RC2","RC3","RC1","RC4","RC6","RC5","RC10","RC8","RC7","RC9"
"nonexplosive",0.0381502935612867,-0.126400939614967,0.0182765417137166,0.0343607450542926,0.15945809432158,-0.0349467834285328,-0.0300393131424637,0.0496507534758493,-0.00439904349299397,-0.0222096031257278
"nonhostile",-0.116901897830846,-0.29464957310384,-0.00843784293207072,0.064496602185547,0.0611429445384894,0.0115066600773013,-0.0638371649842319,0.054279997945902,0.0398866255305979,-0.0510932691158953
"nonimitative",-0.053937371131536,-0.00348408245456557,0.116638140870954,0.104000575992679,-0.0583220882741814,-0.0795568725394435,-0.140563457634949,0.0514334177760881,-0.01205060080118,-0.0356421934874084
"noninterfering",-0.255411769798478,-0.429709913111018,0.332372100618457,0.253317798013881,0.179361157915605,0.147435571562883,-0.193784313062234,0.167072831101599,0.0741692237650373,-0.141744677055981
"nonirritable",0.164784206404767,-0.546446776728469,0.0639903702759328,0.0364892319684422,0.182467157061243,0.0229239663192756,-0.0207609230812673,0.0141802135353974,0.152705520931157,-0.0616907209381615
"nonrational",0.0353176691590851,-0.049677582093195,0.0320432054189503,0.152622844450036,-0.0451773554834659,0.113280550930192,-0.0503188335525513,-0.0556391918603312,-0.0215606059759418,0.00623508996635184
"nonrigid",0.196117297084695,-0.247797671654563,0.0941200055134018,0.44649651708807,-0.207252454841755,-0.0825047242164989,0.210689513425954,-0.0880849205914525,0.00081090346250829,0.145716428809776
"nonspiritual",0.0382935318219747,0.0487098185962223,0.0777104372772599,0.0209071603422762,0.153720519951585,0.00915218877429314,-0.266387180688964,0.320046307312228,-0.00498122266870537,-0.00180218844420649
"nonunderstanding",-0.0800247850737489,0.304626746948708,0.195583849274527,0.0238825780536686,0.00875016931261079,0.190186387967582,0.0469164695517964,0.0453793672455035,-0.0338826109903462,-0.0390929762922138
"nonvariant",-0.00406176454557524,0.0119520292063516,0.0667967258009102,-0.3187721755744,0.331408326415275,0.240744782697788,-0.126071108878821,0.0250938807561895,0.0780758009037722,0.111971935767527
"nonvocal",-0.0433693348952679,-0.125003353965818,0.589831579395002,-0.082873669267551,0.0551621833397588,0.135267289453208,0.032645959045602,0.0529288752601717,-0.0319376486571472,-0.00367152615865633
"nonvolatile",0.00950392262549909,-0.161333338474241,0.0549162757374493,-0.0627777189279576,0.152388918229368,-0.0216581378450702,-0.0578342089035538,0.0141052256321232,0.0664970691487769,-0.0608864647430896
"observant",0.0437005211858232,-0.00833584522949051,0.0339825483888001,-0.0908029193404833,0.0264086535632853,-0.0200087604281711,-0.0054393196869535,0.00730900634839531,-0.0645002833634357,0.0224422273046869
"obtrusive",0.10567109198717,0.370714595889305,-0.183880839404437,-0.0502017507507742,-0.074082348625047,-0.0425283713758064,0.095098993821618,0.0071108999586826,-0.0319041011812545,0.0707582839886599
"old-fashioned",0.196511912598159,0.198340880350683,-0.111573410946651,-0.114767765301022,0.452341900734751,0.290341348588117,-0.231770053827242,-0.304926668969825,-0.0618849017056412,0.0812509016096066
"one-sided",0.14028090752521,0.301613269111396,0.109925580367379,-0.0611673711384814,0.0366324537261562,0.137578342767779,0.0565738375543083,-0.0320553623074301,0.0581780081745189,-0.104296465547891
"open-hearted",-0.240160743660152,-0.184913040764795,-0.434372573429507,0.127601876405053,-0.045871161026587,0.0193124740064483,0.0319345522279903,-0.169119394319411,-0.0319992649390388,0.0734048775369228
"open-minded",0.0648063506444619,-0.33925342642101,-0.0156672120955433,0.262492862127184,-0.178717760220356,-0.232645329432492,0.0782418741352088,0.056442554514372,0.0201892911077917,0.0506221022791866
"original",-0.0375173530560669,0.002926558124079,0.118408364442745,0.139358952279232,-0.0945231018652843,-0.0793977550321861,0.0263809908778807,0.0426709922053339,-0.0981099022151397,-0.0822535692783821
"ornery",-0.038740981741755,0.511840778088718,0.0655266405418768,0.0079912431928717,-0.0180193702845567,0.306115438178953,-0.0394672770606271,-0.181255977328329,-0.00378533192985457,0.0936103632620705
"ostentatious",-0.0344653273354819,-0.00998541727572708,-0.0201586105888497,-0.0256492653401991,-0.065568801945188,0.0119391405592517,0.00208449158867438,0.0624323841154229,0.0661131058015318,-0.217097233025669
"other-worldly",-0.116449411942751,0.0014499427118006,0.216742748133812,0.212559362888116,-0.0617567766653547,-0.144896561661854,0.0476898877805921,0.0506538385376792,0.0126327780734879,-0.0393009425055238
"outgoing",-0.0317109824726808,-0.0826463348663369,-0.471649164974578,0.107116495941945,-0.257941212126323,0.0841342575895442,0.0501197381917099,0.1033467929864,0.0965936068619317,-0.137725540491227
"overactive",-0.0747092102867947,-0.123656174892356,-0.0658869397778312,-0.0646243840443354,-0.394723021711857,-0.0255488341242745,-0.00652045881722039,0.172934349894153,-0.0216964478323745,0.0208760044585936
"overambitious",-0.0598698094090914,0.0508566079981459,-0.0921233557389349,-0.1217145078096,-0.413256396013181,-0.188280139104581,-0.0356336030270975,0.111893496863087,0.0169019702074325,-0.141217587627603
"overbearing",-0.0443379867117583,0.645078960322384,-0.193084764413588,-0.177626225404569,-0.0765757236879138,-0.102095066443477,0.10899069337202,-0.0190887837537938,0.0189284551786335,-0.0300668221689229
"overbitter",-0.121877414303912,0.423414233086838,-0.0126497504219737,-0.020712488342839,0.0318537994368074,-0.0422635118117634,-0.0130366651540201,-0.00423574713656776,-0.165958268128126,0.0560886550920644
"overbold",0.160806908429648,0.147580897116882,-0.114137621650054,0.134257588989529,-0.365040551134697,0.0197141091283435,-0.0432344218675105,0.0877671265486219,0.148992529673481,0.00885770310640453
"overbookish",0.00477672627235241,-0.039705599276934,0.0987896679589509,0.027837099263836,0.297834071360555,-0.599837851808805,0.0838013815225694,0.174531731330181,0.0740795157213764,0.134928577967521
"overbrave",0.0360429970467033,-0.00694110051798081,0.00861531921124215,0.0593553503218631,-0.337979631720477,0.115769473750706,-0.0775199279786933,-0.00851383161014992,0.0984904410282848,0.0885314015095412
"overbusy",0.00633013265138747,0.00969460763615796,-0.0634205704131577,-0.274494051342259,-0.16115652431467,-0.0410247773802424,-0.0253738418120177,0.0663510284491542,-0.16960909237558,-0.10119466422159
"overcareful",-0.0440406599152218,0.0480930932591172,0.0828666742475406,-0.487484406183407,0.331244791229399,-0.00631834910468693,0.116875300148059,-0.0548856368253114,-0.228116837827124,-0.0376596410179629
"overcaring",-0.00384356939729956,-0.190872277278112,-0.300378734637011,-0.0640282789006627,0.115404900019567,-0.0380853212121771,0.201232779902846,-0.324793118938539,-0.0855509506520478,0.22132213086902
"overcasual",-0.00685717251393927,-0.0719198639483732,-0.0496331194759493,0.371112427217236,0.00397960869436942,0.0370548673088565,-0.0485563312957413,0.125255009497769,0.077564239666985,0.0722041055793891
"overcautious",-0.160274558471345,0.0447842067229708,0.081687643365525,-0.390969870016604,0.418239397647177,-0.00367115285184873,0.0360051072816418,-0.0307180744594637,-0.193352688237858,-0.00814069557446291
"overcharitable",-0.022745691803578,-0.183481083852281,-0.166568199296016,-0.0120233196616876,-0.008714870883801,-0.0391662121497358,0.162409915264687,-0.269614249697012,0.0384302007918635,0.104802602301571
"overconfident",0.069364232036362,0.0955353128452317,-0.099035816881892,0.0506513244203807,-0.228036599341973,0.0181884082169179,-0.0630739366075868,0.13330198155781,0.145330180858313,-0.160285120505679
"overconscientious",-0.0919846961349813,-0.016230795431228,0.0370806136681018,-0.599755397571666,0.138206022122262,0.0293628817240773,0.082694726421885,-0.053661192309236,-0.20832228107628,0.0107559240626805
"overcredulous",0.0529305049456961,-0.123347546540647,-0.0871705718084636,0.0820049209144706,0.0217338977382935,0.0924714429296262,-0.00887968493608843,-0.00583476027061078,-0.0600496635191764,0.0112878807328712
"overcritical",-0.233454888117261,0.523818286433092,-0.0516873501236769,-0.245200302671283,0.0445752251929073,-0.138118330519112,0.0181606283960659,0.0789817102928033,-0.251034889325306,-0.140481525320873
"overcunning",0.69267919512868,-0.0508160121294531,-0.00284496541243092,-0.0810965806432975,-0.0718423869669289,-0.173460678215467,-0.0394596731066813,0.0556718388989864,0.0224767368714439,0.0143667064177028
"overcurious",0.148736195927954,0.0615329700859295,-0.169154752340197,0.0637217951908757,0.0863878271007259,-0.232016829257728,0.0615806754313198,0.0103839751194128,-0.28878020909251,0.223141868449156
"overdaring",0.0510607815645552,0.0216035204149934,-0.00628412331194655,0.168452880939432,-0.490626674369748,0.0490158662578288,-0.0826755502117916,0.0790524765281973,0.134369138268513,0.000266753446776738
"overdiligent",0.0700044449808974,-0.0316564258219854,0.0148383925293501,-0.526185640718248,0.0230437048408203,0.0501515015968508,-0.00794762385057789,-0.0267219671504735,-0.119698963125654,-0.0261980485315708
"overearnest",-0.251392277078869,0.0873271539989773,-0.0467424504228388,-0.375018623799005,0.0450546086600601,0.00109446140032372,-0.0598584192496335,-0.115884158946738,-0.240887815445385,0.033293828912111
"overelegant",-0.0446110561782434,0.00352415376099221,-0.0583265552063381,-0.10455681378646,0.0171912689103356,-0.0951158568925098,0.0983022628040421,0.0126979450628381,0.0273413985356045,-0.384042763723939
"overemotional",-0.0460323157872175,0.0157327934567313,-0.0843788639679296,0.0240298114110396,-0.0411814022273407,0.0272928968766674,0.236156660878848,-0.119865539300323,-0.112091336003982,0.0511947340852075
"overemphatic",-0.135278826911619,0.454104687949394,-0.33343603000578,-0.0452888371340082,-0.103893221429202,-0.138282773373401,-0.00759129185541834,-0.0705116531456628,-0.169579221966035,-0.0724789568453376
"overexcitable",-0.123758700192236,-0.00629721035974503,-0.0923742145580086,0.170483861784642,-0.258078591069311,0.0651757538309759,0.0796304026753739,0.115809502747817,-0.0913093477952062,0.00245639503388916
"overfastidious",-0.134252350437993,0.187534923100218,0.12893020903182,-0.493592115032512,0.252807897896214,-0.0627973900780063,0.0564278413767267,-0.0170263562129376,-0.355061160855734,-0.235471720718629
"overfearful",-0.102512222258816,-0.0252593481837417,0.0135928581078277,-0.105804243606704,0.0983998915286383,-0.0216662438221505,0.0557003998768598,0.015124771028473,-0.154882895114713,0.0545380640414387
"overfierce",-0.122572900458547,0.407890115102408,-0.0538610780003729,-0.0300968765596774,-0.396979269929169,-0.0204483468273123,0.00543229317567569,-0.0213153706759842,0.104005985175861,0.0361593338494473
"overforward",0.351713798705633,0.103910551441607,-0.269362056513151,0.126907878966077,-0.206041186999738,0.0235125334169935,0.0765905136447479,0.0914599009942367,0.0680518226162886,0.0936273207442314
"overgreedy",0.304336917994866,-0.0652673492045263,-0.131366538127607,0.0257628524388129,-0.0133853261944391,0.0242183517540322,-0.158259359232533,0.128708983989381,0.0619895710254214,-0.0801804880724396
"overharsh",-0.25562500568878,0.658513675741369,-0.112651694718329,-0.184092371857229,-0.0781614333862882,-0.0565569579957875,-0.0199168375031925,0.0355390860774471,-0.0960784784840531,0.00803623091118285
"overhasty",-0.14867968779122,0.121073231367538,-0.113720232707735,0.247503507609827,-0.236409321896757,0.0733893242033201,-0.0638907716233051,0.0760175835042614,-0.0678249694778834,0.0831848766760518
"overimaginative",0.0124804773027071,-0.077306893035871,0.0725186735928122,0.288855427104154,-0.0491883861926593,-0.132132560298955,0.0506935747355716,-0.0438785731678663,-0.246800098148799,-0.103721206725934
"overindulgent",0.0810539765546753,-0.04086004296867,-0.118101251702987,0.222107112928096,-0.00527601292188261,0.060827791255267,-0.141605966436331,0.0550041130903855,-0.0360307498041091,-0.172917551329036
"overintense",-0.232653976477503,0.317615387513638,-0.0846481531116467,-0.193542516973669,-0.294922645222901,-0.108195231641353,-0.0143355241767115,-0.00485360928476245,-0.289417940830421,-0.0392185962841512
"overjealous",-0.0664592572902441,0.268157916105449,-0.15654203888473,-0.197370944631248,-0.0718779720171129,0.0544994183069723,0.0703067109838023,-0.0213854498561304,-0.187160798884253,0.0576962299170996
"overkind",0.0234685921662052,-0.263867136785998,-0.288129539876767,0.0663987394144203,0.1355370010288,-0.0228145906118517,0.120582642130704,-0.257852065120885,-0.0428166280875452,0.0919946545048737
"overlogical",-0.0596766895058585,0.146180948478452,0.117000887679272,-0.2409077374934,0.137694205611594,-0.351890978188684,-0.158693876792235,0.273694229904181,-0.0466694548029765,0.006220753936918
"overloud",-0.105679241231672,0.0895128636601359,-0.0516922721004903,0.121013559783175,-0.182977787522495,0.10465432792416,0.052414061178657,0.127765848193428,0.0835115299970478,0.00695758458281532
"overlusty",-0.0599531689589674,-0.037157925250296,0.0272964914041468,-0.0102757953116561,-0.0265179587310176,0.00957589852019421,0.0202984213665028,0.0325736036488368,0.0507736361194782,-0.0173074020026061
"overmerry",0.00126784877739868,-0.0890039085139999,-0.180016212479701,0.0460157843911112,-0.0751748979177882,0.161857260350912,0.0534801972604319,0.0887053534951266,-0.00584752885430862,-0.0366476906186747
"overmodest",-0.0368544415534805,-0.230938171452819,0.208686098013306,-0.0645182239863298,0.121913387200949,0.0652311523908339,-0.0263983714295205,-0.122835592602313,-0.0821515926370931,-0.00484557777593562
"overneat",-0.0140692313302438,0.137030798964211,-0.0868992396263737,-0.669574524169597,0.278343880856564,0.131825553790783,0.106199873999838,0.0491648009111216,-0.306390093314334,-0.301566535712803
"overnervous",-0.238821782940387,0.0396601056323882,-0.037704800344304,-0.170770200431691,0.111180525334465,-0.0844580710364965,0.0518421924368914,0.0808849632759357,-0.420973616487401,0.0157841181004835
"overpartial",0.40721379902643,0.21496443138937,-0.21176711594745,-0.0448366694322787,0.121051439067295,0.0387045840635296,0.0734071256861833,-0.195830939735442,-0.0920838038143011,-0.0193283072630986
"overparticular",-0.0317106554045931,0.171619479598104,0.0653452759389139,-0.397314130803346,0.189651937160108,0.00807637933262644,-0.00508168627386203,-0.0449066518990406,-0.236248036171219,-0.176949597765546
"overpassionate",-0.0694413290625815,0.154952856021091,-0.137857223885674,0.0242769926812742,-0.400295113798046,0.0666696092669344,-0.000752480253728316,-0.206550394759047,-0.214034818938815,-0.114298022589533
"overpatient",0.257696440932861,-0.453518377871399,0.0698166049531613,-0.14118541860384,0.38051429126507,0.00755262617023741,0.0549006940644781,-0.187872335141385,0.00832083849943895,0.0925682953643778
"overprompt",-0.0131959863893724,0.264376778037037,-0.306111318934183,-0.302934896887955,0.214047249575253,-0.0185898154088949,0.0612663644908619,0.134668028554966,-0.212717659176982,0.0681923655179616
"overproud",0.0332196065109656,0.362659240546698,-0.0615603804195105,-0.0695122361472771,-0.0630790404514002,0.0431645955565765,-0.0109408517585211,0.0345938112028003,-0.00616472797467144,-0.187283674906643
"overquiet",0.0316547387994508,-0.228330476542348,0.544441836373485,-0.054019177402961,0.193988459804775,0.0364951849885795,0.0420977317431281,-0.0501759212895659,-0.0231303608006257,-0.0184136453762935
"overrash",-0.0525273035949763,0.137476399365598,-0.142937692572469,0.256202541408054,-0.265527505151591,0.128622333425476,-0.114036190143143,0.0674938366938812,-0.0954429077192602,0.138805557424313
"overrefined",-0.156184677481578,0.128600467538983,-0.0126819364708316,-0.180233855396329,0.161003809659564,-0.192087271814502,-0.00397472558123286,0.0455408431524749,-0.122497732948618,-0.432505928305151
"overrelaxed",-0.0114783357351312,-0.0954050684961644,-0.0418518107647465,0.268344744566144,0.157990986167222,-0.0144742149397347,0.0275904546919362,-0.0341942023585523,0.0921520209228999,-0.0446480721635097
"overrighteous",-0.0408602498247644,0.40430690584152,-0.198042849164236,-0.16341023523654,0.114213265612903,-0.0639655066381608,-0.00132876162971357,-0.125719965038517,-0.190952000488303,0.0667683061445105
"overrigid",-0.268299019385591,0.328709092785171,-0.0464523862500556,-0.501496044500092,0.256938994078036,0.0558588999626283,-0.0130849709287293,-0.0191451262078578,-0.0779217074444427,-0.0702438247831767
"overrigorous",-0.225677892171462,0.209521891008571,0.0945034169923416,-0.528639961101952,-0.052070134159898,-0.106476149333054,-0.0690941916219922,0.0775339184151984,-0.191352645362592,-0.104223547578776
"overscrupulous",-0.127342270019118,0.140932613948171,-0.00764332799168994,-0.544624927933953,0.265479871344616,-0.0879367016917795,0.07852641859868,-0.107103581074286,-0.279764426095401,-0.0729057935399594
"oversensitive",-0.0820518892509172,0.0151172089775452,-0.0794775620666315,-0.0492888434010475,0.0665643911449204,-0.0415323735193284,0.148298846749445,-0.132014774674648,-0.283217170091612,0.0580651177283242
"overserious",-0.234152317106557,0.203162439977854,0.18646291099853,-0.316741467902096,0.0920886975007622,-0.198830130469346,-0.0162042378687018,-0.0223900068191071,-0.115230673400007,0.019588306855702
"oversevere",-0.267536896703527,0.328894286811272,-0.0273820078996715,-0.435368753496996,-0.0901315734232593,-0.00370607172167322,-0.130109093222743,-0.032769050414195,-0.135195971688012,-0.112248942729026
"overslow",-0.136776895430523,-0.0276712432737084,0.0317042968738345,0.310740713926555,0.332606619652663,-0.0110536177460348,-0.00311099976408094,-0.0982598656819982,0.0678337353096806,-0.0685911593927847
"oversolicitous",0.213607050720467,-0.0818547562097692,-0.418354249609922,-0.280276241400407,0.145894378176806,-0.0421126885860952,0.149066221217652,-0.158970979608697,-0.228095159431153,0.0706035416492673
"overspeedy",-0.139824458810769,-0.0329354961237623,-0.0525338483654465,0.0668301869796706,-0.373640048269703,0.0306958308639741,0.00973297921819895,0.239806585700739,-0.0171545810559793,0.00785077420583525
"overstrict",-0.308337882908247,0.395484129283896,-0.0805703386233327,-0.455485966036252,0.0872447954597148,-0.0468416277918264,-0.047642381234123,-0.00175558846448468,-0.161278674905861,-0.106138930146265
"overstudious",-0.154937905879029,0.0264597392690386,0.248299253452545,-0.117480981066619,0.145831522574431,-0.547426430337692,0.0205944375894876,0.187725196654948,-0.0780689208108749,0.0138174645105384
"oversubtle",0.437025678043276,0.0226402350801701,0.12403384841019,-0.115670609959493,0.0810215002910186,-0.328429917503541,-0.0308454166247836,-0.0371071799494092,-0.119398775143963,-0.139661617090662
"oversuspicious",0.24040377546367,0.188437037833832,0.159898265905259,-0.194484959094366,0.121356269122214,0.0364620817318168,0.0468698442200027,-0.0686883981541248,-0.182711118936162,0.0828175931852217
"overtalkative",0.055985790376075,0.0569556127766859,-0.378307245121077,0.0563162352975955,-0.0269290017167702,0.0205787220728759,0.016377297559087,0.107097843378173,-0.0708093458455333,-0.0890276678883242
"overthoughtful",-0.0119068630556598,0.00543232920728362,0.13720502015453,-0.153130065347031,0.178400042492331,-0.331483400857985,0.0176241109381978,-0.0280378835594336,-0.277716992193204,-0.023718578743938
"overtrained",-0.115860489681895,-0.093713968026891,0.112060278133169,-0.148448399719811,-0.255020568122149,-0.0108188425148683,-0.0480391731345441,0.104944278491346,0.071153804621194,0.0696785581923122
"overtrusting",-0.179708472269397,-0.155229668696858,-0.169871141765143,0.0944652861726341,0.0287518624604903,0.024050620600489,0.0835401846562102,-0.0684720464589881,-0.0144716026592515,0.0520922112847452
"overvaliant",-0.0120030106048733,0.0725048792664128,0.0027229874774547,0.017422555250945,-0.32804964434169,0.0405148948085739,-0.025535021157583,-0.105866866457465,0.155678827347963,0.0781606078236196
"overviolent",-0.0701040537978991,-0.00304980012390721,0.019316885531849,0.00907279617882706,-0.014391820395951,0.00569287092951855,0.0246105346714104,0.012902967155103,0.0595103544026051,0.0164699281797212
"overwary",-0.108669401902031,0.0979454056699705,0.176653664308255,-0.283017962662825,0.308941895001564,-0.000925606790689709,0.0203143347572526,-0.0459756048259717,-0.23245983748967,-0.0235261898656877
"overwomanly",-0.0534889799609377,-0.0159985319270143,-0.0213827428733455,-0.050303376446942,0.0524780235850695,-0.0102637782565588,0.189367115228135,-0.0267272241494395,0.0614078359767215,-0.0260492954725806
"overzealous",-0.102799652338461,0.290697981574042,-0.212803415944449,-0.154609652579377,-0.291676766264525,-0.0341225845260264,-0.0455425073087174,-0.00233372178936104,-0.224321176897041,0.0347832931414203
"pacifistic",-0.00965616243382605,-0.238016223710124,0.0601247870896804,0.0928918807983237,0.319520878733759,-0.0481353059566782,0.206430295268776,-0.239331829425712,-0.0665896878737704,0.0258583550227372
"painstaking",0.0966690321096486,-0.026807603219461,0.0984121611207782,-0.36401309167699,0.0805414475115377,0.0406010848807274,-0.0343516802810245,-0.0392128339384018,-0.117341231880501,-0.0193249674691745
"participative",0.0156383143134274,-0.172864150264787,-0.49457459227036,-0.0355837508400445,-0.111894157931461,-0.0542401256868425,-0.0154467634232397,-0.0102072856125087,0.0163993742945367,0.0816402689508736
"particular",0.050300876195036,0.0379663700301822,0.045994678154701,-0.286211456932521,0.083254742590588,0.0275759956942925,-0.00903604038399473,0.0245996583928915,-0.133661979806189,-0.0630497560045673
"peacemaking",-0.0660460753491486,-0.404410151209301,-0.139062703175347,0.0486532847872972,0.157642884221678,-0.0283137330094855,-0.0178267483181959,-0.187734495851567,0.0171204726570774,-0.00910263261015478
"peevish",-0.200975768278748,0.591540025631108,0.00365817256372778,-0.0367231241068881,0.0970561557597298,0.0597370337747323,0.066356033270543,-0.0195912396920211,-0.248203455050543,0.0278952437876265
"penetrative",0.11302153076342,0.0730705343235274,0.0398457087019125,-0.0187615134571696,-0.203634400098031,-0.302143906491206,-0.144865302844089,0.0909692672464786,-0.0123318521630986,0.025273534441917
"pensive",0.0844162916724,-0.0157081214268692,0.146786786795106,0.0720475835403967,0.19562017482185,-0.320722715425113,-0.0354663239717401,-0.136987877799515,-0.0802464958753309,0.0327536412447288
"peppery",0.0852688382501417,0.406234993858674,-0.123341405208848,0.0293423298266082,-0.259423349522345,0.116116670085508,0.0257194723746876,-0.120010310964149,-0.00588643927621489,-0.0195323218896584
"peppy",-0.112129310482972,-0.206065034424032,-0.157418829675413,-0.0330947992806897,-0.272125682636419,0.153071346717736,0.215113714771192,0.197102822594329,0.00175561374208404,-0.130405023274834
"perky",-0.0736531361303197,-0.173796655205304,-0.188846153971951,0.0273315609884444,-0.0773763874992537,0.152688405049173,0.303967009489907,0.100960709624215,-0.0842724695925059,-0.103271006672555
"persecutive",0.141963545460596,0.0922435774080327,-0.11981034316262,-0.0746215337368952,-0.0616664327564612,-0.26776160693265,-0.127379605880158,0.0460062529646752,-0.152805880832261,0.0955127074877779
"persevering",0.014316811778518,-0.0303927977570289,0.0576942475296979,-0.125336694201856,-0.0764292566209132,0.051069968980753,-0.0251543190381952,0.0125296807922591,0.0168075814451358,0.0264948421567723
"perspectiveless",-0.0683709334442975,-0.00344457923026788,0.00826869602418178,0.00734349217466077,0.057456453710284,0.0589918157231114,0.0140751543748684,0.0228993166556161,0.0452809116556301,-0.0129671619013665
"persuadable",0.0349394780516184,-0.21372185351014,-0.175817546523162,0.208277137928875,0.0867423077974442,-0.000119979471805063,0.0651443367790025,0.0643290338780288,-0.0810198720482989,0.047601573324857
"persuasive",0.224573658086979,-0.0953239366994488,-0.320572786832166,0.0201213852243286,-0.204583097578562,-0.266363564319172,-0.0472799101947147,0.0070500636133919,0.134321603536481,-0.10217915378269
"pert",0.0555221202152818,0.0109021707593804,-0.10251595262098,-0.00927032141145281,-0.0845098885078163,0.0810289149010567,0.176991675242974,0.0560180484775257,-0.143213884295518,-0.134098606273554
"perturbable",-0.251889614190699,0.133852316614144,-0.108380098938686,0.267351660943056,-0.0238967712181785,-0.0553296335382077,-0.0679280823322058,0.0530769112873107,-0.34810650291215,0.0628369030982631
"petty",0.313866728925441,0.269742350822682,-0.116426360361365,-0.057646226791157,0.230647897596577,0.0598442234087527,0.121172983235122,0.0400839684341654,-0.151831610955829,0.0765071611017384
"philanthropic",-0.142922983258133,-0.107349276834224,-0.154605305269361,-0.0742275267842192,-0.0999307247341857,-0.137960993150463,0.21995333489242,-0.274221014191662,0.132957112714745,0.0199532290763047
"philosophizing",0.00532991778193198,-0.0176968240267528,0.0230031680382784,0.286988987152677,0.0879747253174072,-0.478757230666461,-0.0521487034496872,-0.148403770179807,0.102745722230645,-0.0155937033050522
"picky",-0.0453642977365726,0.208383142214341,0.11844643161271,-0.258777011709929,0.0637844475237947,0.00174695751011867,-0.0729137110685271,0.0504114783119861,-0.271800058369534,-0.218151579651633
"pigheaded",-0.0420877688855734,0.538209541924955,0.0132394869881617,-0.0670390723469418,-0.112792754188131,0.291138302912231,-0.0242072807401216,-0.148996719438279,0.0827385677257138,-0.0345805414061817
"pious",-0.0710424740758755,-0.031674233372535,-0.109102206704143,-0.0450704720492002,0.0672848473913382,-0.0384796581658316,0.120551617632206,-0.155630070468599,0.106394267707333,0.033395318849828
"pitiless",0.132822720338755,0.143711334896002,0.024969481604956,0.0195151659957753,0.00816408643598951,-0.0749781906661315,0.0991176231086545,0.0612234970906444,0.160733262099705,0.00323880795044425
"plain-dealing",-0.769334128857494,0.0821049904605752,-0.00937775171461799,0.0205227890682238,0.010547302306179,0.000608045997897323,0.00652668621133342,0.0827998742239675,-0.00955579630041381,0.0144578438071814
"plain-spoken",-0.191977242911649,0.105119152788881,-0.14409054258139,0.0799105524920505,0.0494085600511923,0.0288988881237378,0.0188412291764319,0.0521592094686166,0.0101921434177445,0.219130665904853
"planful",0.074173874470635,-0.052243858745105,0.0208160905151598,-0.486564274194344,0.0367285330884979,-0.00751880762329562,0.00309629078250926,0.0533790103081127,-0.00171301910402113,-0.0519433085839527
"planless",-0.174948650787114,0.0245509627604663,-0.00636842994852023,0.566552016513172,0.0323662666774179,-0.0600724424270666,-0.0425629509825221,0.0252525035747853,0.0434147811790383,0.0131808203616947
"pleasure-seeking",-0.0445407712027938,-0.0664996686772241,-0.0860827560187833,0.160368011214432,-0.242959978357256,0.115260454995976,-0.0127006177480393,0.156446134110327,-0.0651074049763511,-0.27154050667389
"pliable",0.230288275222144,-0.325306257242228,-0.0805248441549286,0.127014968185453,0.00476537364303535,-0.0174335992476756,0.140155996714984,-0.0251181669315865,0.0209981344101006,0.0375427966230583
"pliant",0.32085253835397,-0.340666990290541,-0.0229093844543753,0.160306543608279,0.0432701189637525,-0.00640549813015783,0.0877941662474674,-0.0386832982795897,0.0199761434133263,0.0764418605206651
"plucky",0.101380355440642,-0.0612784159938181,-0.144552708459246,-0.0060913667748369,-0.300534668606488,0.202599674939879,0.0214878925163624,-0.138457984171391,-0.145844603016055,0.0473522813945086
"poetic",0.0137543380971726,-0.0483663217133652,0.0670579997213052,0.314744121701113,0.0472296285762291,-0.15477867105614,0.129472279427567,-0.325388506192628,-0.120158457915755,-0.170215580370011
"polished",-0.0882106453632068,0.0192171134745103,-0.153217269227141,-0.344499962205074,0.0293585013785094,-0.126901413204781,-0.0324011923278993,0.15335840111722,-0.0847307950642387,-0.405709113907446
"political",0.0080124980746136,0.0290954169892009,-0.192590254585846,0.0350145754331499,-0.0688813206289536,-0.369362309552249,-0.00441930416602149,-0.00817597383990788,0.158748197047548,-0.0470002693745827
"posed",0.107533781762914,-0.00883131209569337,-0.104779363957492,-0.00472062592390279,-0.0103403749502731,-0.104868615354267,0.0483945529604868,0.0701276484759653,0.0727737185160989,-0.256948681229567
"pouty",-0.0820001866010373,-0.00327059224105349,0.0172471362570542,-0.0110910530817796,0.00880291079686211,0.0167926712742658,0.056959565893826,0.0347524716512538,0.0103089530067331,-0.0482317764585392
"prankish",0.110073176693797,-0.128570649961573,-0.0405537439395538,0.188718120134849,-0.0589960305636856,0.134981970967184,-0.00201376193832907,0.142528803799285,0.00253176504736721,0.0840324067512329
"prayerful",-0.0306809237437197,-0.0691899953658958,-0.126211426132336,-0.0628251204110962,0.0783077690566216,0.0163573666954945,0.114040839117529,-0.214562553428206,0.117067930648682,0.0160049568065508
"preachy",-0.0454349787042816,0.269908596997907,-0.221467488097572,-0.056259915031427,0.0216267183565216,-0.10521329784925,0.0874421761990462,-0.119895525517358,0.0437402440565049,0.0308529540090099
"precondemning",-0.115581106445836,0.379154821218657,-0.0461126773460347,-0.0215289614086667,0.104227334529678,-0.0518379806503304,0.0647820290819934,-0.0353218322760217,-0.123767778371535,0.0264527460429238
"predatory",0.353804869395179,0.0242305847020716,-0.0542288067833003,0.0135411019783281,0.0350713521460264,-0.0971427489719045,0.0559402451300176,0.0684908737758688,0.160046152481995,-0.0330772652916673
